🕘️更新时间,#genre#
龙华偶像,http://108.181.20.197/livehttpplay?channel_id=20023
龙华偶像,https://cdn3.132.us.kg/live/lhox/stream.m3u8
龙华偶像,https://smart.pendy.dpdns.org/Smart.php?id=lunghuaidol_twn
龙华偶像,https://ling.uus10000.top/55.m3u8
龙华偶像,https://hls-gateway.vpstv.net/streams/708930.m3u8
龙华偶像,https://vx65267199.18cn.dpdns.org/105.m3u8
龙华偶像,http://cdn3.132.us.kg/live/lhox/stream.m3u8
龙华偶像,http://live.catvod.com/smart.php?id=lunghuaidol_twn
龙华偶像,http://free.cnlive.club/channel/66c2f564/index.m3u8?q=1752629214236
龙华偶像,http://cdn8.946985.xyz/live/lhox/stream.m3u8
龙华偶像,https://php.946985.xyz/iptv/jacktv.php?id=0bp0pp
龙华日韩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华日韩,http://108.181.20.197/livehttpplay?channel_id=20080
龙华日韩,https://cdn3.132.us.kg/live/lhrh/stream.m3u8
龙华日韩,http://cdn5.163189.xyz/litv.php?id=litv-longturn11
龙华日韩,https://tv.iill.top/litv/litv-longturn11
龙华日韩,http://cdn3.1678520.xyz/live/?id=lhrh
龙华日韩,https://video.mytvsuper.xyz/live/175153697a998c029f89507342821af2efa27f68a3908cf041fb9684a2bdeb7a.m3u8?token=825716213141897
龙华日韩,https://hls-gateway.vpstv.net/streams/476231.m3u8
龙华日韩,https://vx65267199.18cn.dpdns.org/107.m3u8
龙华日韩,https://s1.tvm4a1.cfd/taiwan/CH-5/AKTV.m3u8
龙华日韩,http://s1.tvm4a1.cfd/taiwan/CH-5/AKTV.m3u8
龙华日韩,http://cdn3.132.us.kg/live/lhrh/stream.m3u8
龙华日韩,http://s1.an94tv.cfd/taiwan/CH-5/AKTV.m3u8
龙华日韩,http://cdn8.946985.xyz/live/lhrh/stream.m3u8
龙华日韩,https://php.946985.xyz/iptv/jacktv.php?id=c7lo8b
龙华戏剧,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2683&tk=e640d0a1bf70
龙华戏剧,http://xn--elt51t.azip.dpdns.org:5008/li-litv-longturn18/index.m3u8?proxy=true
龙华戏剧,https://cdn8.163189.xyz/live/lhxj/stream.m3u8#http://61.163.58.168:2005/play/forward/5?tvid=ltvdramahd&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjaXR5Ijoi5rex5Zyz5biCIiwiaXAiOiI1OS4zNi4xNjYuMjE1IiwidHZpZCI6IjI3OTY4NTIzIiwiZWNvbm9taXplIjoi5bm_5LicIiwiZXhwIjoxNzQ2MTAyMDU0LCJuYmYiOjE3NDYwODQwNTQsImlhdCI6MTc0NjA4NDA1NH0.S3NFp_Pg4T14ExLY5n4#https://tv.iill.top/litv/litv-longturn18#http://50.7.238.114:8278/lunghuaxiju_twn/playlist.m3u8?tid=m5c1b0bf1531015581628&ct=17874&tsum=2d2c4d6761fa92d63b97c0fe787007cb#https://cdn3.132.us.kg/live/lhxj/stream.m3u8#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2683&tk=e640d0a1bf70#http://122.117.71.103:8533/http/61.222.53.250:8068/hls/13/80/cstv13.m3u8#http://122.117.71.103:8533/http/61.222.53.250:8081/hls/75/817/ch59.m3u8#http://122.117.71.103:8533/龙华戏剧.m3u8#https://pixman.mytvsuper.com.mp/Smart.php?id=lunghuaxiju_twn#http://211.72.65.236:8534/.m3u8#https://smart.pendy.dpdns.org/Smart.php?id=lunghuaxiju_twn
龙华戏剧,https://cdn3.132.us.kg/live/lhxj/stream.m3u8
龙华戏剧,https://tv.iill.top/litv/litv-longturn18
龙华戏剧,https://smart.pendy.dpdns.org/Smart.php?id=lunghuaxiju_twn
龙华戏剧,https://ling.uus10000.top/56.m3u8
龙华戏剧,http://cdn5.163189.xyz/litv.php?id=litv-longturn18
龙华戏剧,https://hls-gateway.vpstv.net/streams/476293.m3u8
龙华戏剧,https://vx65267199.18cn.dpdns.org/106.m3u8
龙华戏剧,https://yidong.18cn.dpdns.org/33.m3u8
龙华戏剧,http://cdn3.132.us.kg/live/lhxj/stream.m3u8
龙华戏剧,http://live.catvod.com/smart.php?id=lunghuaxiju_twn
龙华戏剧,http://free.cnlive.club/channel/66c51883/index.m3u8?q=1752629214236
龙华戏剧,http://cdn8.946985.xyz/live/lhxj/stream.m3u8
龙华戏剧,http://pullpackage.alivecdn.com/live/dCImueXstHlr4Y8bWmQPh0uG18PmgojBRG3XZsJgqO8npsySSQ.flv
龙华戏剧,http://cdn8.163189.xyz/live/lhxj/stream.m3u8
龙华洋片,https://cdn8.163189.xyz/live/lhyp/stream.m3u8
龙华洋片,http://108.181.20.197/livehttpplay?channel_id=20090
龙华洋片,https://smart.pendy.dpdns.org/Smart.php?id=lunghuawestern_twn
龙华洋片,https://ling.uus10000.top/53.m3u8
龙华洋片,https://hls-gateway.vpstv.net/streams/477076.m3u8
龙华洋片,https://vx65267199.18cn.dpdns.org/109.m3u8
龙华洋片,http://live.catvod.com/smart.php?id=lunghuawestern_twn
龙华洋片,http://free.cnlive.club/channel/66c68ce7/index.m3u8?q=1752629214236
龙华洋片,http://cdn8.946985.xyz/live/lhyp/stream.m3u8

🔆HK香港-②🔆,#genre#
👉以下频道需要魔法👈,https://wp.23zo.cn/f/YP9fx/6h.mp4
👉以下频道需要魔法👈,https://d.kstore.dev/download/7692/4.mp4
凤凰中文,http://118.89.87.74:88/phenix.php?id=fhzw
凤凰中文,http://118.89.87.74:88/phenix.php?id=fhzw
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰中文,http://118.89.87.74:88/phenix.php?id=fhzw
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2
凤凰中文,http://118.89.87.74:88/phenix.php?id=fhzw
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰中文,http://118.89.87.74:88/phenix.php?id=fhzw
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2
凤凰中文,https://cdn.iptv8k.top/dl/jrys.php?id=19&time=20240926215313&ip=111.229.253.40
凤凰中文,http://122.152.202.33/s/81a8a44f/index.m3u8?id=15
凤凰中文,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8#	http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.flv
凤凰中文,http://183.237.95.108:9901/tsfile/live/1103_1.m3u8?key=txiptv&playlive=0&authid=0
凤凰中文,http://120.198.95.220:9901/tsfile/live/1036_1.m3u8?key=txiptv
凤凰中文,http://120.198.101.106:9901/tsfile/live/1062_1.m3u8?key=txiptv
凤凰中文,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8654&tk=e503191f8e20
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_audio.m3u8
凤凰中文,http://108.181.20.197/livehttpplay?channel_id=20065
凤凰中文,http://live4play.uk/livehttpplay?channel_id=30014
凤凰中文,rtmp://playtv-live.ifeng.com/live/06OLEGEGM4G
凤凰资讯,http://118.89.87.74:88/phenix.php?id=fhzx
凤凰资讯,http://118.89.87.74:88/phenix.php?id=fhzx
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2
凤凰资讯,http://118.89.87.74:88/phenix.php?id=fhzx
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯,http://118.89.87.74:88/phenix.php?id=fhzx
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2
凤凰资讯,http://122.152.202.33/s/81a8a44f/index.m3u8?id=16
凤凰资讯,http://203.205.191.53/qctv.fengshows.cn/live/0701pin72.m3u8#http://203.205.191.53/qctv.fengshows.cn/live/0701pin72.flv
凤凰资讯,https://iptv.catvod.com/catvod_com.php?id=phoenixinfo_hd&token=a43382375df9890f85608050b64044678494f5448701f5399c83c9cf23f285bb%3A1758213419
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰资讯,http://120.198.95.220:9901/tsfile/live/1037_1.m3u8?key=txiptv
凤凰资讯,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5282&tk=2aca1ad9a849
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8
凤凰资讯,http://219.145.93.74:10000/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://108.181.20.197/livehttpplay?channel_id=20066
凤凰资讯,http://live4play.uk/livehttpplay?channel_id=30015
凤凰资讯,rtmp://playtv-live.ifeng.com/live/06OLEEWQKN4
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
凤凰资讯,http://php.17186.eu.org/phtv/fhzx.m3u8
凤凰香港,http://118.89.87.74:88/phenix.php?id=fhhk
凤凰香港,http://118.89.87.74:88/phenix.php?id=fhhk
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk2
凤凰香港,http://118.89.87.74:88/phenix.php?id=fhhk
凤凰香港,http://php.jdshipin.com/PLTV/iptv.php?id=fhhk
凤凰香港,http://118.89.87.74:88/phenix.php?id=fhhk
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰香港,http://118.89.87.74:88/phenix.php?id=fhhk
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk2
凤凰香港,https://cdn.iptv8k.top/dl/jrys.php?id=18&time=20240926215313&ip=111.229.253.40
凤凰香港,http://122.152.202.33/s/81a8a44f/index.m3u8?id=fhhk TVB
凤凰香港,http://203.205.191.53/qctv.fengshows.cn/live/0701phk72.m3u8#http://203.205.191.53/qctv.fengshows.cn/live/0701phk72.flv
凤凰香港,https://iptv.catvod.com/catvod_com.php?id=hkphoenix_twn&token=78199165e5c7fce8b0d5a257f5c6aeda521195116c23df59259707aa57ed5760%3A1758213419
凤凰香港,http://iptv.zkbhj.com/tv/url/go?id=dfc83f8497cff65338690a6d44f79bebf76c9ec245e543d565d5a6f0bc48e34cd943122389bb700795c25be7c9ca897c7d9d60bf635ada3d91480a66ea0b7245
凤凰香港,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3523&tk=7877e7cc41c7
凤凰香港,http://108.181.20.197/livehttpplay?channel_id=20067
凤凰香港,http://live4play.uk/livehttpplay?channel_id=30016
凤凰香港,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk2
凤凰香港,https://cc04.tv12.xyz/24.m3u8
凤凰香港,http://cdn3.132.us.kg/live/fhhk/stream.m3u8
翡翠台,http://118.89.87.74:88/live.php?id=翡翠台
翡翠台,http://118.89.87.74:88/live.php?id=翡翠台
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct2
翡翠台,http://118.89.87.74:88/live.php?id=翡翠台
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
翡翠台,http://118.89.87.74:88/live.php?id=翡翠台
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct4
翡翠台,http://118.89.87.74:88/live.php?id=翡翠台
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_xue
翡翠台,http://118.89.87.74:88/live.php?id=翡翠台
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
翡翠台,http://118.89.87.74:88/live.php?id=翡翠台
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct2
翡翠台,http://118.89.87.74:88/live.php?id=翡翠台
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
翡翠台,http://118.89.87.74:88/live.php?id=翡翠台
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct4
翡翠台,http://118.89.87.74:88/live.php?id=翡翠台
翡翠台,http://118.89.87.74:88/live.php?id=翡翠台
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_xue
翡翠华丽台,http://php.jdshipin.com/smt.php?id=Tvbjade
翡翠台(北美版),http://118.89.87.74:88/live.php?id=翡翠台
翡翠台(北美版),http://j.s.bkpcp.top/jj/fct
翡翠台(北美版),https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40『线路08』
翡翠台(北美版),http://122.152.202.33/s/81a8a44f/index.m3u8?id=53
翡翠台(北美版),http://222.128.55.152:9080/live/gdfc.m3u8
翡翠台(北美版),https://iptv.catvod.com/catvod_com.php?id=jade_twn&token=e3f8d543f6897294c07b77325b8e88d9b232ef48939628df383319a68ddfa7b2%3A1758213419
翡翠台(北美版),http://120.198.95.220:9901/tsfile/live/1004_1.m3u8?key=txiptv
翡翠台(北美版),http://120.198.101.106:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
翡翠台(北美版),http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0401&tk=2aca1ad9a849
翡翠台(北美版),http://120.238.94.82:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
翡翠台(北美版),http://1b6467f415.iok.la:9931/tsfile/live/1007_1.m3u8
翡翠台(北美版),rtmp://sy.ecoheze.com/live/gdfc
翡翠台(北美版),rtmp://redmine.ziyanuav.com/live/gdfc
翡翠台(北美版),rtmp://patrol.psn.asia/live/gdfc
翡翠台(北美版),rtmp://szgasszyaxtgl.szius.com/live/gdfc
翡翠台(北美版),rtmp://140.206.42.123/live/gdfc
翡翠台(北美版),https://yang-1989.eu.org/live/TVB-Jade
翡翠台(北美版),http://php.jdshipin.com/smt.php?id=jade_twn,http://php.jdshipin.com/TVOD/iptv.php?id=fct,http://php.jdshipin.com/TVOD/iptv.php?id=fct2,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
翡翠台(北美版),http://cdn9.163189.xyz/smt1.1.php?id=jade_twn
翡翠台(北美版),http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8#http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3#http://192.168.50.12:18000/stream/tvb/null-4/master.m3u8?u=cubs&p=2be21ab3862fd0611c202589d61d4256ab90198329c0ba67ece0fc4c0d9489f7#http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8
华丽翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=huali2
华丽翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=huali
华丽翡翠台,http://php.jdshipin.com:8880/smt.php?id=Tvbjade
华丽翡翠台,http://v2hcdn.jdshipin.com/jade2/jade.stream/chunklist_w1008.m3u8
华丽翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=Tvbjade
华丽翡翠台,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w108.m3u8
华丽翡翠台,http://live.catvod.com/smart.php?id=Tvbjade
华丽翡翠台,http://r.jdshipin.com/thuYX
华丽翡翠台,https://migu.188766.xyz/?migutoken=7e9943fa0139b11a76ea0b0f0980ac51&id=Tvbjade&type=dy
无线新闻台,http://php.jdshipin.com/TVOD/iptv.php?id=wxxw
无线新闻台,http://php.jdshipin.com/smt.php?id=inews_twn
无线新闻台,https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40
无线新闻台,http://122.152.202.33/s/81a8a44f/index.m3u8?id=21
无线新闻台,https://edge2a.v2h-cdn.com/news/news.stream/chunklist.m3u8
无线新闻台,http://php.jdshipin.com:8880/smt.php?id=inews_twn
无线新闻台,http://v2hcdn.jdshipin.com/news/news.stream/chunklist_w1005.m3u8#http://aktv_stream1.m16tv.cfd/stream/aktv/null-1/AKTV.m3u8
无线新闻台,https://cdn9.163189.xyz/smt3.1.1.php?id=inews_twn
无线新闻台,http://cdn9.163189.xyz/smt1.1.php?id=inews_twn#https://ali.hlspull.yximgs.com/live/5t6y7u8i9o0p1q2w3edc4rfv5tgb6yhn7ujm8ik9ol0p1qaz2wsx3edc4rfv5.flv#http://live.cooltv.top/tv/tvb.php?id=0&hq#http://live.cooltv.top/tv/tvb.php?id=2&hq#http://aktv-stream.m16tv.cfd/stream/aktv/null-1/AKTV.m3u8
无线新闻台,https://v2hcdn.jdshipin.com/news/news.stream/chunklist_w105.m3u8
无线新闻台,https://cc04.tv12.xyz/16.m3u8
无线新闻台,http://cdn3.132.us.kg/live/wxxw/stream.m3u8
无线新闻台,https://video.mytvsuper.xyz/live/3aa9c3b1745eea090ccf14d3ad1a95d47eca1ac06220aa4472b6d1f25046e7a3.m3u8?token=825716213175186
无线新闻台,https://bxtv.587788.xyz/stream/bxtv/null-1/master.m3u8?u=xiaojia&p=edae81555a120d107ce989b744c762c7031a03490a7cb78b3613ab6d7b947ceb
无线新闻台,https://live.tvfix.org/live/inews/3/v4000000/index.m3u8
无线新闻台,https://smart.pendy.dpdns.org/Smart.php?id=inews_twn
无线新闻台,https://ling.uus10000.top/8.m3u8
无线新闻台,http://jxiptv.dpdns.org/stream/4gtv/null-2/master.m3u8?u=test&p=9f86d081884c7d659a2feaa0c55ad015a3bf4f1b2b0b822cd15d6c15b0f00a08
无线新闻台,http://tl.061833.xyz/tl/null-11
无线新闻台,https://guangdongcmcc.tv12.xyz/5.m3u8
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=j2,http://php.jdshipin.com/TVOD/iptv.php?id=tvbp
TVB Plus,https://cc04.tv12.xyz/8.m3u8
TVB Plus,http://cdn5.1678520.xyz/live/?id=tvbp
TVB Plus,https://video.mytvsuper.xyz/live/1517e06b57598d4bb26eb0f6ad682d9fe2aabf3ca5e4cd85b5e81c6b9c3ae96a.m3u8?token=825716213175186
TVB Plus,https://345iptv.com/?act=play&token=e3bdcc55bbc8bbcfb6e04b9f98407c95&tid=gt&id=8&p=0###WEB\\n
TVB Plus,https://cdn.163189.xyz/live/tvbp/stream.m3u8
TVB Plus,https://live.tvfix.org/live/tvbplus/2/v4000000/index.m3u8
TVB Plus,http://jxiptv.dpdns.org/stream/4gtv/tvbplus/master.m3u8?u=test&p=9f86d081884c7d659a2feaa0c55ad015a3bf4f1b2b0b822cd15d6c15b0f00a08
TVB Plus,http://cdn.132.us.kg/live/tvbp/stream.m3u8
TVB Plus,https://hls-gateway.vpstv.net/streams/476932.m3u8
TVB Plus,https://s1.tvm4a1.cfd/aktv/tvbplus/AKTV.m3u8
TVB Plus,http://s1.tvm4a1.cfd/aktv/tvbplus/AKTV.m3u8
TVB Plus,http://live.catvod.com/smart.php?id=j2_twn
TVB Plus,http://cdn.163189.xyz/live/tvbp/stream.m3u8
TVB Plus,http://s1.an94tv.cfd/aktv/tvbplus/AKTV.m3u8
TVB Plus,http://bxtv.3a.ink/api.php?id=tvbp
TVB Plus,http://tl.061833.xyz/tl/pluse
TVB Plus,http://r.jdshipin.com/Nr5jq
TVB千禧经典,http://php.jdshipin.com/TVOD/iptv.php?id=tvbc
TVB千禧经典,http://php.jdshipin.com/smt.php?id=Tvbclassic
TVB千禧经典,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic
TVB千禧经典,https://ling.uus10000.top/23.m3u8
TVB千禧经典,http://bxtv.3a.ink/api.php?id=qxjd
TVB千禧经典,http://cdn9.163189.xyz/smt3.1.1.php?id=Tvbclassic
TVB亚洲武侠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
TVB亚洲武侠,http://v2hcdn.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w101.m3u8
TVB娱乐新闻台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct2#http://61.163.58.168:2005/play/forward/5?tvid=MytvTvbEntertainment&token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJjaXR5Ijoi5rex5Zyz5biCIiwiaXAiOiI1OS4zNi4xNjYuMjE1IiwidHZpZCI6IjI3OTY4NTIzIiwiZWNvbm9taXplIjoi5bm_5LicIiwiZXhwIjoxNzQ2MTAyMDU0LCJuYmYiOjE3NDYwODQwNTQsImlhdCI6MTc0NjA4NDA1NH0.S3NFp_#http://ali.hlspull.yximgs.com/live/6425965d63a08c85ca806bfcc8c75cf4.flv#http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw#http://ali.hlspull.yximgs.com/live/l3w1tt2dkzvpukkliu64ah009-golive.flv
TVB娱乐新闻台,http://v2hcdn.jdshipin.com/enew/enew.stream/chunklist_w1003.m3u8
TVB娱乐新闻台,https://ling.uus10000.top/16.m3u8
TVB娱乐新闻台,https://live.tvfix.org/live/enews/index.m3u8
TVB娱乐新闻台,http://jxiptv.dpdns.org/stream/tvb/null-6/master.m3u8
TVB娱乐新闻台,https://hls-gateway.vpstv.net/streams/708904.m3u8
TVB明珠台,https://cdn5.163189.xyz/live/mzt/stream.m3u8
TVB明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2
TVB明珠台,http://122.152.202.33/s/81a8a44f/index.m3u8?id=23
TVB明珠台,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3321&tk=e503191f8e20
TVB明珠台,http://1b6467f415.iok.la:9931/tsfile/live/1009_1.m3u8
TVB明珠台,http://php.jdshipin.com:8880/smt.php?id=pearl_twn
TVB明珠台,https://345iptv.com/?act=play&token=5a592ca5f9a4e277577d75c5ed9a2a0f&tid=gt&id=9&p=0###WEB\\n
TVB明珠台,https://live.tvfix.org/live/pearl/1/v4000000/index.m3u8
TVB明珠台,http://j.s.bkpcp.top/jj/zzt
TVB明珠台,https://bxtv.587788.xyz/stream/bxtv/null-2/master.m3u8
TVB明珠台,http://jxiptv.dpdns.org/stream/4gtv/null-1/master.m3u8?u=test&p=9f86d081884c7d659a2feaa0c55ad015a3bf4f1b2b0b822cd15d6c15b0f00a08
TVB明珠台,http://o12.1678520.xyz/hls/mzt/playlist.m3u8
TVB明珠台,https://ling.uus10000.top/6.m3u8
TVB明珠台,http://tl.061833.xyz/tl/null-12
TVB明珠台,https://011v4.pendy.dpdns.org/stream/tvb/pearl/master.m3u8?u=judy&p=213f2541f159ac2ec56f4173f3731fdd6ac1ea725a0c7892870cf85ea22cb3cc
TVB明珠台,http://cdn9.163189.xyz/smt1.1.php?id=pearl_twn
TVB明珠台,https://hls-gateway.vpstv.net/streams/476936.m3u8
TVB明珠台,https://zjtv01.tv12.xyz/%E6%98%8E%E7%8F%A0%E5%8F%B0
TVB明珠台,https://s1.tvm4a1.cfd/aktv/CH-2/AKTV.m3u8
TVB明珠台,http://s1.an94tv.cfd/aktv/CH-2/AKTV.m3u8
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
TVB星河,http://j.s.bkpcp.top/js/tvbxhpdg
TVB星河,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7099&tk=e503191f8e20
TVB星河,http://117.141.162.238:8181/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
TVB星河,http://1b6467f415.iok.la:9931/tsfile/live/1008_1.m3u8
TVB星河,http://108.181.20.197/livehttpplay?channel_id=20070
TVB星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe###HLS\\n
TVB星河,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8###HLS\\n
TVB星河,http://v2hcdn.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w1006.m3u8
TVB星河,https://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
TVB星河,https://video.mytvsuper.xyz/live/e6179033bdb5c6524c0d862c90c0d62e5ba37d7d5a6d3f32d5e0a10f162e2c51.php?token=825716213141897
TVB星河,http://tl.061833.xyz/tl/null-7
TVB星河,http://cdn9.163189.xyz/smt1.1.php?id=Xinhe
TVB星河,https://ling.uus10000.top/8.m3u8
TVB星河,https://hls-gateway.vpstv.net/streams/709489.m3u8
TVB星河,https://s1.tvm4a1.cfd/taiwan2/tvb/AKTV.m3u8
TVB星河,http://s1.tvm4a1.cfd/taiwan2/tvb/AKTV.m3u8
TVB星河,http://live.catvod.com/smart.php?id=tvbxinhe_twn
TVB星河,http://s1.an94tv.cfd/taiwan2/tvb/AKTV.m3u8
TVB星河,https://migu.188766.xyz/?migutoken=bd857d5eb200d6db76f0999b8b01dbb0&id=Xinhe&type=dy
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv2
VIUTV,https://cdn.iptv8k.top/dl/jrys.php?id=78&time=20240926215313&ip=111.229.253.40
VIUTV,http://122.152.202.33/s/81a8a44f/index.m3u8?id=686
VIUTV,https://turkmedya-live.ercdn.net/tv360/tv360.m3u8
VIUTV,http://php.jdshipin.com:8880/PLTV/iptv.php?id=viutv
VIUTV,https://cc04.tv12.xyz/84.m3u8
VIUTV,http://cdn5.1678520.xyz/live/live2.1.php?id=viu
VIUTV,https://video.mytvsuper.xyz/live/1176eec99a3e53dee53a40dbb6a031b1d67a23b91f0a42ab3d792576f96e2929.m3u8?token=825716213141897
VIUTV,http://cdn12.1678520.xyz/live/?id=viu
VIUTV,https://ling.uus10000.top/13.m3u8
VIUTV,http://live.catvod.com/smart.php?id=viu1_twn
VIUTV,http://free.cnlive.club/channel/78204936/index.m3u8?q=1752629214236
VIUTV,http://bxtv.3a.ink/api.php?id=viutv
VIUTV,http://api.mg.itv888.cn:8080/hls/13d52dc29d5/index.m3u8
VIUTV,http://r.jdshipin.com/vSJvl
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv2
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv2
HOY TV,https://hoytv-live-stream.hoy.tv/ch77/index-fhd.m3u8
HOY TV,http://cdn.132.us.kg/live/hoy/stream.m3u8
HOY TV,http://cdn.163189.xyz/live/hoy/stream.m3u8
HOY TV,https://video.mytvsuper.xyz/live/ca6b477f9f5ea904c4c8e4893d52c31880586ba39467aa15ea0f4be4698a3956.php?token=825716213175186
HOY TV,https://cdn.163189.xyz/live/hoy/stream.m3u8
HOY TV,http://cdn10.1678520.xyz/live/?id=hoy
HOY TV,https://345iptv.com/?act=play&token=e14264b740c71d5d8fea15a2771cb4d2&tid=gt&id=24&p=0###WEB\\n
HOY TV,http://free.cnlive.club/channel/7289243e/index.m3u8?q=1752629214236
美亚电影,https://iptv.catvod.com/catvod_com.php?id=meiyamovie_twn&token=836d098f77a20c5c83cee45813b90fc0d76334e41809fa9724537eb43bbe411c%3A1758213419
美亚电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2997&tk=e640d0a1bf70
美亚电影,http://108.181.20.197/livehttpplay?channel_id=20197
美亚电影,http://live4play.uk/livehttpplay?channel_id=20197
美亚电影,https://yang-1989.eu.org/live/Mei-Ah-Movie-Channel
美亚电影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya#http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn
美亚电影,https://cc04.tv12.xyz/17.m3u8
美亚电影,http://go1.bkpcp.top/tl/null-5
美亚电影,https://video.mytvsuper.xyz/live/3e126407f2aa457bb9f860ecde7167bc6d8470a79a4ffade6bb7c0bac717d795.m3u8?token=825716213175186
美亚电影,http://tl.061833.xyz/tl/null-5
美亚电影,https://smart.pendy.dpdns.org/Smart.php?id=meiyamovie_twn
美亚电影,https://live.tvfix.org/live/mydy/1/v4000000/index.m3u8
美亚电影,https://ling.uus10000.top/1019.m3u8
美亚电影,http://j.s.bkpcp.top/js/mydy5
美亚电影,http://jxiptv.dpdns.org/stream/4gtv/null-10/master.m3u8?u=test&p=9f86d081884c7d659a2feaa0c55ad015a3bf4f1b2b0b822cd15d6c15b0f00a08
美亚电影,https://hls-gateway.vpstv.net/streams/708901.m3u8
美亚电影,https://vx65267199.18cn.dpdns.org/154.m3u8
美亚电影,https://s1.tvm4a1.cfd/aktv/hk/AKTV.m3u8
美亚电影,http://s1.tvm4a1.cfd/aktv/hk/AKTV.m3u8
美亚电影,http://live.catvod.com/smart.php?id=meiyamovie_twn
重温经典,http://118.89.87.74:88/live.php?id=重温经典
